DropOut (group),DistanceToHanoi,DOB - Year (group),EntryGrade (group),Gender,Major (group),NumOfCheating,AttendanceRate,CoursePassRate,EnglishAverageGrade,FinalAverageGrade,Gain5-6GradeRate,Gain7-8GradeRate,Gain9-10GradeRate,LargerstTimeFailASubject,NumOfCourse/StudyYears,ReExamRate,ReStudyRate,TotalYearsStudy
0,198,1988,59,1,1,0,0.641884472,0.676470588,5.47,5.314705882,0.117647059,0.205882353,0,1,7.308598351,0.235294118,0.259259259,4.652054795
0,0,1987,69,1,1,0,0.648779364,1,5.9,7.9,0.166666667,0.277777778,0.333333333,0,19.55357143,0.111111111,0,0.920547945
0,0,1989,54,1,1,0,0.837637741,0.666666667,5.4,5.987878788,0.121212121,0.303030303,0.03030303,3,11.85531496,0.242424242,0.375,2.783561644
0,316,1987,53,1,1,0,0.818753101,0.696969697,3.932941176,5.281818182,0.212121212,0.121212121,0,2,9.87295082,0.151515152,0.178571429,3.342465753
0,0,1988,40,0,1,0,0.903862069,0.928571429,5.7,6.392857143,0.25,0.214285714,0,1,12.50917993,0.107142857,0.076923077,2.238356164
0,187,1987,58,1,1,0,0.327817671,0,5.8,0.7,0,0,0,1,9.894578313,0.222222222,0.285714286,0.909589041
0,49,1987,46,1,1,0,0.931147541,1,6.47,8.55625,0,0.25,0.3125,0,17.17647059,0.0625,0,0.931506849
0,0,1988,57,1,1,0,0.868010999,1,6.17,7.92,0,0.466666667,0.2,1,16.10294118,0.133333333,0.071428571,0.931506849
0,125,1988,40,0,1,0,0.764295926,0.833333333,5.9,6.575,0.166666667,0.25,0,1,10.37914692,0.208333333,0.142857143,2.312328767
0,256,1988,62,1,1,0,0.766106351,0.733333333,4.384931507,5.742222222,0.155555556,0.2,0.022222222,2,15.52457467,0.155555556,0.216216216,2.898630137
0,0,1988,50,1,1,0,0.808679245,1,6.73,8.793333333,0,0.2,0.466666667,0,16.29464286,0.066666667,0,0.920547945
0,0,1988,64,1,1,0,0.827471483,1,6.83,8.442857143,0,0.214285714,0.357142857,0,15.20833333,0,0,0.920547945
0,0,1987,80,1,1,0,0.787143957,1,7.97,8.43125,0.0625,0.1875,0.4375,0,17.17647059,0.125,0,0.931506849
0,122,1987,44,1,1,0,0.781614251,0.95,6,7.36,0.15,0.4,0.1,1,12.69565217,0.05,0.111111111,1.575342466
0,1595,1988,100,1,1,0,0.903257651,0.928571429,6.63,8.071428571,0,0,0.285714286,0,15.02941177,0.214285714,0,0.931506849
0,0,1987,49,1,1,0,0.666878677,0.869565217,5.87,6.647826087,0.130434783,0.434782609,0.043478261,1,14.375,0.086956522,0.095238095,1.6
0,80,1988,47,1,1,0,0.855787267,0.703703704,4.96,5.335185185,0.296296296,0.148148148,0.018518519,2,16.6892464,0.296296296,0.255813953,3.235616438
0,1006,1988,42,0,1,0,0.673753066,1,5.8,7.563157895,0,0.473684211,0,0,11.89536878,0.052631579,0,1.597260274
0,127,1988,52,1,1,0,0.754221388,0.2,5.57,2.6,0.2,0,0,2,7.986870897,0.7,1,1.252054795
0,125,1986,63,1,1,0,0.841188386,0.666666667,5.7,5.2,0.222222222,0.222222222,0,6,9.091328413,0.333333333,0.5,2.969863014
0,1805,1988,58,1,1,0,0.711458539,0.909090909,6.17,7.181818182,0.045454545,0.272727273,0.090909091,1,17.57111597,0.136363636,0.047619048,1.252054795
0,0,1985,44,1,1,0,0.613996112,0.944444444,6.07,7.7,0,0.222222222,0.388888889,0,19.55357143,0.055555556,0,0.920547945
0,49,1988,58,1,1,0,0.620085946,0.791666667,5.67,6.725,0.166666667,0.291666667,0.083333333,1,8.303317536,0.25,0.142857143,2.890410959
0,0,1987,43,0,1,0,0.699439633,1,6.47,7.988888889,0.111111111,0.277777778,0.388888889,0,18.77142857,0.333333333,0,0.95890411
0,1399,1988,100,1,1,0,0.691201354,0.866666667,6.27,6.653333333,0.133333333,0.266666667,0.133333333,0,11.92810458,0.266666667,0,1.257534247
0,1529,1988,100,1,1,0,0.818135765,1,6.37,7.721428571,0.214285714,0.142857143,0.285714286,0,15.02941177,0,0,0.931506849
0,1529,1988,73,1,1,0,0.539570302,0.888888889,0,7.461111111,0.111111111,0.222222222,0.166666667,1,19.32352941,0.166666667,0.058823529,0.931506849
0,0,1982,48,1,1,0,0.078384798,0,5.6,0.18,0,0,0,0,11.37071651,0.8,0,0.879452055
0,767,1988,51,1,1,0,0.741955256,0.941176471,6.1,7.911764706,0.058823529,0.235294118,0.235294118,0,18.46726191,0.058823529,0,0.920547945
0,41,1988,52,1,1,0,0.656073211,1,5.7,7.438095238,0.19047619,0.333333333,0.095238095,0,11.92068429,0.095238095,0,1.761643836
0,1595,1985,44,1,1,0,0.625994695,0.913043478,5.73,7.126086957,0.173913043,0.434782609,0.130434783,1,13.03571429,0.217391304,0.045454545,1.764383562
0,1529,1988,51,1,1,0,0.706236151,1,6.7,7.6875,0.1875,0.375,0.1875,0,17.38095238,0.0625,0,0.920547945
0,767,1988,42,1,1,0,0.884043769,1,6.6,7.482608696,0.217391304,0.260869565,0.086956522,0,13.01550388,0.130434783,0,1.767123288
0,1529,1986,58,1,1,0,0.541007997,0.909090909,6.37,7.295454545,0.136363636,0.136363636,0.136363636,1,17.49455338,0.136363636,0.047619048,1.257534247
0,1626,1988,40,1,1,0,0.950433109,1,6.77,9.146153846,0,0.153846154,0.615384615,0,13.95588235,0.076923077,0,0.931506849
0,0,1986,42,1,1,0,0.711986036,0.9,5.57,6.98,0.2,0.35,0.1,1,15.90413943,0.05,0.052631579,1.257534247
0,1529,1984,53,1,1,0,0.671645118,0.9,6.5,7.435,0.2,0.3,0.25,1,21.47058824,0.05,0.111111111,0.931506849
0,1529,1986,41,1,1,0,0.638702855,0.857142857,6.3,6.923809524,0.142857143,0.285714286,0.19047619,2,16.69934641,0.095238095,0.105263158,1.257534247
0,0,1988,71,1,1,0,0.683525474,1,7.37,8.026666667,0.133333333,0.2,0.333333333,0,16.29464286,0,0,0.920547945
0,1529,1987,50,1,1,0,0.759849491,1,6.37,8.1,0.052631579,0.315789474,0.157894737,0,15.10893246,0.157894737,0,1.257534247
0,1529,1982,46,1,1,0,0.655228492,0.818181818,6.93,6.854545455,0.136363636,0.227272727,0.181818182,1,19.34939759,0.136363636,0.157894737,1.136986301
0,1529,1988,40,1,1,0,0.481991915,0.904761905,5.87,6.166666667,0.333333333,0.333333333,0.095238095,1,10.81100141,0.047619048,0.05,1.942465753
0,1269,1988,42,1,1,0,0.891001855,0.933333333,5.9,7.726666667,0.133333333,0.4,0.133333333,1,16.10294118,0.2,0.071428571,0.931506849
0,767,1987,40,1,1,0,0.70597695,0.944444444,6.13,7.761111111,0.055555556,0.166666667,0.222222222,0,19.55357143,0.055555556,0,0.920547945
0,1136,1986,41,1,1,0,0.506264869,0.333333333,6.33,2.7,0.25,0,0,1,7.617391304,0.25,0.5,1.575342466
0,125,1988,47,1,1,0,0.74165316,1,6.3,7.6125,0.125,0.125,0.125,0,14.03846154,0.0625,0,1.139726027
0,0,1988,100,1,1,0,0.83713355,1,6.23,7.825,0,0.25,0.25,0,17.38095238,0.0625,0,0.920547945
0,117,1988,44,1,1,0,0.570908539,0.666666667,5.7,5.574074074,0.111111111,0.148148148,0.148148148,2,13.89985896,0.148148148,0.285714286,1.942465753
0,0,1987,65,1,1,0,0.58473029,0.826086957,5.53,6.465217391,0.086956522,0.391304348,0.130434783,1,13.01550388,0.130434783,0.045454545,1.767123288
0,65,1989,100,1,1,0,0.688888889,1,8.03,8.364705882,0,0.235294118,0.352941176,0,13.51851852,0.058823529,0,1.257534247
0,0,1988,78,1,1,0,0.720810734,1,6.67,8.129411765,0,0.235294118,0.294117647,0,13.51851852,0,0,1.257534247
0,0,1987,73,1,1,0,0.773270709,1,6.77,8.157894737,0.157894737,0.157894737,0.315789474,0,11.89536878,0.052631579,0,1.597260274
0,0,1987,95,1,1,0,0.569438582,1,7.53,8.3,0,0.263157895,0.368421053,0,15.1419214,0.157894737,0,1.254794521
0,90,1988,71,1,1,0,0.806280113,0.666666667,5.137288136,5.044444444,0.444444444,0.111111111,0,1,20.66037736,0.222222222,0.125,1.306849315
0,0,1989,100,1,1,0,0.933333333,1,7.43,8.5,0.058823529,0.235294118,0.529411765,0,11.81904762,0.058823529,0,1.438356164
0,316,1989,100,1,1,0,0.650299743,1,8.17,9.094117647,0,0.117647059,0.647058824,0,13.51851852,0,0,1.257534247
0,360,1988,100,1,1,0,0.494303713,0.769230769,6.1,5.923076923,0.269230769,0.192307692,0.038461538,3,8.969754253,0.307692308,0.130434783,2.898630137
0,1136,1989,65,1,1,0,0.512799168,0.85,7.7,7.125,0,0.4,0.2,1,9.383033419,0.15,0.052631579,2.131506849
0,117,1988,69,1,1,0,0.616824645,1,6.73,7.944444444,0.166666667,0.277777778,0.333333333,0,14.31372549,0,0,1.257534247
0,360,1987,78,1,1,0,0.539615644,0.863636364,5.77,6.236363636,0.272727273,0.409090909,0.045454545,1,13.75,0.090909091,0.1,1.6
0,316,1989,82,1,1,0,0.858988159,0.645833333,4.559322034,5.216666667,0.1875,0.1875,0,2,14.37243642,0.270833333,0.333333333,3.339726027
0,125,1989,63,1,1,0,0.785537611,0.76744186,4.016949153,5.986046512,0.325581395,0.139534884,0,2,13.05740433,0.302325581,0.162162162,3.293150685
0,0,1989,64,1,1,0,0.62917505,0.95,6.13,6.715,0.2,0.2,0.05,0,12.52144082,0.2,0,1.597260274
0,0,1989,63,1,1,0,0.842549714,1,5.93,8.3625,0,0.0625,0.4375,0,12.72331155,0.125,0,1.257534247
0,41,1989,71,1,1,0,0.639866925,1,6.83,7.941176471,0.058823529,0.411764706,0.176470588,0,13.51851852,0.117647059,0,1.257534247
0,0,1990,71,1,1,0,0.687551982,1,6.13,8.288235294,0.058823529,0.235294118,0.411764706,0,13.51851852,0.058823529,0,1.257534247
0,316,1989,97,1,1,0,0.638320489,0.944444444,5.83,7.955555556,0.166666667,0.277777778,0.277777778,0,12.51428571,0.055555556,0,1.438356164
1,49,1987,74,1,1,0,0.597933601,0.2,6.6,2.278333333,0.116666667,0.066666667,0,9,14.16558862,0.283333333,1.4,4.235616438
0,198,1989,63,1,1,0,0.748038001,0.952380952,3.9,6.761904762,0.19047619,0.333333333,0.047619048,1,9.007050529,0.095238095,0.05,2.331506849
0,0,1990,58,1,1,0,0.774780059,0.333333333,7,3.2,0.333333333,0,0,0,2.396061269,0.333333333,0,1.252054795
0,316,1988,81,0,1,0,0.820161966,1,7.13,8.658823529,0,0.294117647,0.411764706,0,13.51851852,0.176470588,0,1.257534247
0,302,1989,66,1,1,0,0.730051913,0.583333333,5.176744186,4.3625,0.333333333,0.041666667,0,1,19.55357143,0.208333333,0.142857143,1.22739726
0,0,1989,93,1,1,0,0.714478296,0.36,3.149315068,3.876,0.24,0.12,0,1,8.624763705,0.24,0.136363636,2.898630137
0,0,1988,64,1,1,0,0.77742279,0.789473684,5.7,6.215789474,0.184210526,0.236842105,0.105263158,2,16.29847239,0.210526316,0.266666667,2.331506849
0,0,1988,77,1,1,0,0.596683736,0.85,6.7,6.88,0.1,0.3,0.15,0,13.90476191,0.3,0,1.438356164
0,198,1988,100,1,1,0,0.828224583,1,6.7,8.05,0,0.25,0.0625,0,12.72331155,0.125,0,1.257534247
0,0,1990,66,0,1,0,0.831349206,1,7.43,8.645,0,0.2,0.35,0,12.2278057,0.2,0,1.635616438
0,125,1989,64,1,1,0,0.597664544,1,7.1,8.242105263,0.052631579,0.263157895,0.315789474,0,11.89536878,0.105263158,0,1.597260274
0,0,1989,71,1,1,0,0.641071429,1,6.37,7.973684211,0.105263158,0.368421053,0.210526316,0,15.10893246,0.105263158,0,1.257534247
0,117,1989,67,1,1,0,0.814126394,0.967741935,5.5,7.129032258,0.225806452,0.258064516,0.193548387,1,11.66494845,0.064516129,0.033333333,2.657534247
0,0,1989,68,1,1,0,0.586956522,0.95,5.77,7.425,0.2,0.15,0.2,1,12.52144082,0.1,0.052631579,1.597260274
0,117,1989,95,1,1,0,0.663696404,0.9,3.9,6.286666667,0.266666667,0.2,0.033333333,1,11.28865979,0.066666667,0.111111111,2.657534247
0,0,1989,73,1,1,0,0.523515345,0.818181818,7.4,6.618181818,0.090909091,0.272727273,0.136363636,3,7.625830959,0.090909091,0.157894737,2.884931507
0,117,1989,97,1,1,0,0.564468711,1,6.47,7.821052632,0.052631579,0.473684211,0.157894737,0,11.89536878,0,0,1.597260274
0,0,1989,64,1,1,0,0.657029899,0.894736842,8,6.636842105,0.157894737,0.473684211,0.105263158,1,11.89536878,0.263157895,0.055555556,1.597260274
0,0,1989,79,1,1,0,0.658409028,0.944444444,6.7,7.261111111,0.166666667,0.5,0.055555556,0,14.31372549,0.111111111,0,1.257534247
0,145,1986,64,1,1,0,0.649048266,0.869565217,7.8,6.42173913,0.217391304,0.434782609,0.086956522,1,12.36377025,0.130434783,0.095238095,1.860273973
0,0,1989,75,1,1,0,0.744594832,0.913043478,5.2,6.956521739,0.217391304,0.304347826,0.043478261,1,9.946682464,0.130434783,0.045454545,2.312328767
0,125,1989,64,1,1,0,0.476095003,0.869565217,5.97,6.317391304,0.217391304,0.217391304,0.043478261,2,12.25547445,0.130434783,0.15,1.876712329
0,49,1989,65,1,1,0,0.856469201,0.96875,6,7.078125,0.1875,0.25,0.09375,1,12.04123711,0,0.032258065,2.657534247
0,0,1987,78,1,1,0,0.61615142,0.703703704,7.57,5.281481481,0.148148148,0.111111111,0,2,9.024725275,0.296296296,0.227272727,2.991780822
0,0,1988,91,1,1,0,0.755160826,1,7.87,8.383333333,0,0.055555556,0.444444444,0,11.5061296,0,0,1.564383562
0,0,1989,64,1,1,0,0.520885547,0.952380952,6.23,6.947619048,0.333333333,0.095238095,0.142857143,1,9.967490247,0.19047619,0.05,2.106849315
0,122,1984,64,1,1,0,0.762897223,0.68,3.612328767,5.19,0.3,0.14,0,2,12.79803647,0.3,0.315789474,3.906849315
0,49,1980,71,1,1,0,0.076923077,0,5.8,0,0,0,0,0,22.8125,0,0,0.043835616
0,0,1989,70,1,1,0,0.682201337,0.774193548,6.1,6.009677419,0.225806452,0.193548387,0.032258065,2,10.72511848,0.322580645,0.192307692,2.890410959
0,0,1989,80,1,1,0,0.556514236,0.85,7.03,7.195,0.05,0.1,0.35,1,11.33540373,0.1,0.052631579,1.764383562
0,49,1988,74,1,1,0,0.907515073,0.862068966,2.7,6.175862069,0.137931034,0.172413793,0.034482759,1,11.14210526,0.206896552,0.16,2.602739726
0,0,1989,91,1,1,0,0.582868184,1,6.2,7.878947368,0.105263158,0.315789474,0.263157895,0,11.875,0.105263158,0,1.6
0,0,1989,83,1,1,0,0.87388844,1,6.77,8.541176471,0.058823529,0.235294118,0.411764706,0,13.51851852,0.117647059,0,1.257534247
0,125,1989,100,0,1,0,0.773981962,1,6.97,8.323529412,0.058823529,0.058823529,0.294117647,0,13.51851852,0.117647059,0,1.257534247
0,145,1987,66,1,1,0,0.813695592,1,6.2,8.476470588,0.058823529,0.176470588,0.470588235,0,13.51851852,0.117647059,0,1.257534247
0,93,1989,74,1,1,0,0.667211774,1,6.03,7.765,0.15,0.45,0.25,0,12.5,0.1,0,1.6
0,1416,1989,70,0,1,0,0.613487593,0.76,6.23,6.128,0.24,0.24,0.08,1,11.74388674,0.24,0.041666667,2.128767123
0,0,1989,66,1,1,0,0.624620061,1,5.97,8.131578947,0.105263158,0.263157895,0.368421053,0,11.89536878,0.052631579,0,1.597260274
0,92,1989,80,1,1,0,0.78320971,0.5,5.35,4.45,0.666666667,0,0,1,10.23364486,0,0.2,0.58630137
0,378,1989,73,1,1,0,0.742655262,0.952380952,6.53,7.333333333,0.095238095,0.19047619,0.095238095,0,11.15720524,0.19047619,0,1.882191781
0,55,1989,95,1,1,0,0.563899122,1,7.17,7.482352941,0.176470588,0.352941176,0.058823529,0,13.51851852,0.058823529,0,1.257534247
0,80,1987,73,1,1,0,0.664132145,0.756756757,6.1,5.440540541,0.27027027,0.081081081,0.027027027,3,13.9370485,0.135135135,0.275862069,2.654794521
0,0,1989,77,1,1,0,0.570777247,1,5.67,7.989473684,0.157894737,0.263157895,0.368421053,0,11.89536878,0.263157895,0,1.597260274
0,111,1989,69,1,1,0,0.762444383,0.488372093,4.35,4.095348837,0.325581395,0,0,3,9.130308319,0.302325581,0.387096774,4.709589041
1,0,1989,68,1,1,0,0.470667144,0.285714286,5.7,2.291428571,0.2,0,0,5,7.677283654,0.114285714,0.52173913,4.55890411
0,0,1989,91,1,1,0,0.772226926,1,8.13,8.264705882,0,0.176470588,0.352941176,0,13.51851852,0,0,1.257534247
0,0,1989,75,1,1,0,0.835650041,1,6.8,7.810526316,0,0.210526316,0.210526316,0,11.89536878,0.105263158,0,1.597260274
0,0,1989,82,1,1,0,0.532885262,1,6.83,8.111111111,0,0.388888889,0.222222222,0,14.31372549,0.055555556,0,1.257534247
0,33,1988,63,1,1,0,0.662039009,0.208333333,2.17804878,2.45,0.125,0,0,2,15.23478261,0.375,0.6,1.575342466
0,0,1989,77,1,1,0,0.908261803,1,7.23,8.65,0,0.166666667,0.5,0,12.51428571,0.111111111,0,1.438356164
0,49,1989,64,1,1,0,0.63341456,0.75,6.23,6.535714286,0.107142857,0.25,0.071428571,2,11.77419355,0.178571429,0.166666667,2.378082192
0,0,1989,78,1,1,0,0.840033736,1,7.63,8.5,0,0.235294118,0.411764706,0,13.51851852,0,0,1.257534247
0,0,1989,73,1,1,0,0.663702506,1,7.2,8.588235294,0.058823529,0.176470588,0.470588235,0,15.55137845,0.058823529,0,1.093150685
0,145,1989,73,1,1,0,0.557729625,0.96,5.9,7.216,0.12,0.36,0.08,1,10.26434196,0.16,0.086956522,2.435616438
0,0,1985,76,1,1,0,0.845196122,0.714285714,5.847826087,5.675510204,0.306122449,0.142857143,0,4,12.54207574,0.265306122,0.324324324,3.906849315
0,117,1989,67,1,1,0,0.707400079,0.666666667,5.57,4.997222222,0.277777778,0.138888889,0,2,8.504854369,0.305555556,0.24137931,4.232876712
0,70,1989,66,1,1,0,0.71110878,0.217391304,2.423255814,2.752173913,0.173913043,0,0.043478261,2,10.25030525,0.086956522,0.769230769,2.243835616
0,41,1988,61,1,1,0,0.856314867,0.96,5.93,7.72,0.08,0.12,0.24,0,11.72879177,0.28,0,2.131506849
0,49,1989,85,1,1,0,0.606485741,1,6.5,7.883333333,0,0.388888889,0.166666667,0,14.31372549,0,0,1.257534247
0,117,1989,72,1,1,0,0.837943815,0.574468085,2.550847458,4.8,0.340425532,0.085106383,0,5,11.09637775,0.276595745,0.566666667,4.235616438
0,117,1989,64,1,1,0,0.719968088,0.75,6.13,6.010714286,0.214285714,0.071428571,0.071428571,1,7.825421133,0.25,0.217391304,3.578082192
0,0,1989,69,1,1,0,0.741706161,1,7.27,8.522222222,0,0.222222222,0.388888889,0,14.34497817,0.055555556,0,1.254794521
0,125,1989,70,1,1,0,0.63394223,0.638888889,3.346511628,5.013888889,0.361111111,0.166666667,0,2,12.03296703,0.277777778,0.333333333,2.991780822
0,125,1989,68,1,1,0,0.872427984,1,6.07,8.555555556,0,0.166666667,0.388888889,0,14.31372549,0.055555556,0,1.257534247
0,0,1989,80,1,1,0,0.76212194,1,7.5,7.855555556,0.111111111,0.277777778,0.222222222,0,14.31372549,0.055555556,0,1.257534247
0,0,1989,76,1,1,0,0.438652257,0,7,0.35,0,0,0,0,16.59090909,0.5,0,0.24109589
0,0,1987,75,1,1,0,0.715598609,0.453125,3.732183908,3.93125,0.265625,0.09375,0,7,13.16056338,0.28125,0.882352941,4.863013699
0,0,1989,59,0,1,0,0.775627099,1,8.17,8.84,0,0.15,0.5,0,11.31782946,0.25,0,1.767123288
0,0,1988,65,1,1,0,0.5570382,0.142857143,5.3,1.271428571,0.142857143,0,0,1,11.93925234,0,0.4,0.58630137
0,198,1989,69,1,1,0,0.753013238,1,6.2,8.026315789,0,0.210526316,0.210526316,0,8.149236193,0,0,2.331506849
0,65,1989,100,1,1,0,0.811078405,1,7.73,8.76875,0,0.125,0.375,0,12.72331155,0.125,0,1.257534247
0,117,1989,64,1,1,0,0.594565606,0.913043478,5.47,7.330434783,0.086956522,0.391304348,0.173913043,0,10.8043758,0.347826087,0,2.128767123
0,55,1989,90,1,1,0,0.670801139,0.95,7.43,7.68,0.1,0.4,0.15,1,12.52144082,0.1,0.052631579,1.597260274
0,117,1989,78,1,1,0,0.702499081,1,5.9,7.795,0.1,0.35,0.15,0,12.2278057,0.2,0,1.635616438
0,125,1989,91,1,1,0,0.611901375,1,6.6,8.533333333,0,0.277777778,0.388888889,0,14.31372549,0.111111111,0,1.257534247
0,0,1989,60,1,1,0,0.850474898,1,6.9,8.052941176,0.058823529,0,0.294117647,0,13.51851852,0.058823529,0,1.257534247
0,295,1987,63,1,1,0,0.453836985,0.3,3.686956522,2.4,0.25,0,0,2,6.835205993,0.1,0.428571429,2.926027397
0,178,1989,58,1,1,0,0.644763343,0.821428571,3.573333333,6.139285714,0.071428571,0.25,0.107142857,1,6.015303119,0.178571429,0.037037037,4.654794521
0,1416,1989,65,1,1,0,0.792795309,1,7.3,8.588235294,0,0.235294118,0.411764706,0,13.51851852,0.058823529,0,1.257534247
0,0,1989,64,1,1,0,0.610627761,0.53125,5.37,4.140625,0.1875,0.15625,0,2,10.25460931,0.46875,0.454545455,3.120547945
0,41,1989,70,1,1,0,0.679322964,0.9,4.6,6.376666667,0.3,0.233333333,0.066666667,1,12.85211268,0.066666667,0.111111111,2.334246575
0,0,1989,67,1,1,0,0.396103896,0.416666667,5.97,2.816666667,0.25,0,0,2,7.891891892,0.416666667,0.2,1.520547945
0,0,1989,65,1,1,0,0.593430136,0.186046512,2.651181102,2.337209302,0.11627907,0,0,4,13.15590947,0.23255814,0.653846154,3.268493151
1,153,1989,64,1,1,0,0.765,0.357142857,5.2,4.257142857,0.285714286,0,0,1,11.85614849,0.428571429,0.4,1.180821918
0,125,1988,63,1,1,0,0.84607438,0.95,5.67,7.93,0.1,0.25,0.35,0,12.5,0.2,0,1.6
0,103,1989,64,1,1,0,0.769517306,0.869565217,5.67,6.847826087,0.130434783,0.260869565,0.217391304,2,14.375,0.130434783,0.095238095,1.6
0,65,1988,59,1,1,0,0.820785047,0.85,4.750877193,6.62,0.2,0.175,0.075,1,11.80274859,0.1,0.111111111,3.389041096
0,109,1989,80,1,1,0,0.759736698,0.84,6.23,6.64,0.12,0.28,0.08,2,10.7100939,0,0.136363636,2.334246575
0,80,1989,74,0,1,0,0.657477026,1,5.57,7.768421053,0.105263158,0.368421053,0.052631579,0,11.89536878,0.105263158,0,1.597260274
0,0,1988,85,1,1,0,0.434854619,0.413793103,8.23,3.579310345,0,0.137931034,0.103448276,2,12.42370892,0.448275862,0.208333333,2.334246575
0,0,1989,73,0,1,0,0.791678302,1,7,8.164705882,0,0.235294118,0.294117647,0,13.51851852,0.058823529,0,1.257534247
0,0,1989,63,1,1,0,0.819873655,0.45,6.63,3.965,0.35,0,0,2,7.995618839,0.4,0.333333333,2.501369863
0,65,1989,74,1,1,0,0.635454545,1,5.77,8.166666667,0.111111111,0,0.277777778,0,14.31372549,0.055555556,0,1.257534247
0,117,1989,75,1,1,0,0.540803109,1,6.47,7.4,0.052631579,0.315789474,0.105263158,0,11.875,0.105263158,0,1.6
0,0,1989,69,1,1,0,0.778401693,0.777777778,6.9,6.130555556,0.222222222,0.194444444,0.027777778,3,13.54639175,0.277777778,0.285714286,2.657534247
0,0,1989,65,1,1,0,0.76141101,0.785714286,5.4,6.146428571,0.214285714,0.214285714,0,2,10.53608247,0.178571429,0.217391304,2.657534247
0,52,1989,70,1,1,0,0.804761905,0.333333333,4.666666667,4.666666667,0.333333333,0,0,2,6.186440678,0,2,0.484931507
0,0,1989,79,1,1,0,0.504888268,0.869565217,6.87,6.860869565,0.217391304,0.173913043,0.086956522,1,10.1022864,0.347826087,0.15,2.276712329
0,117,1989,63,1,1,0,0.535852179,0.633333333,5.7,4.84,0.2,0.2,0,2,10.55930569,0.333333333,0.2,2.84109589
0,316,1989,67,0,1,0,0.710547833,1,6.6,8.115,0.15,0.25,0.35,0,10.76696165,0.2,0,1.857534247
0,0,1988,69,1,1,0,0.509179927,0.791666667,6.1,5.729166667,0.333333333,0.083333333,0.083333333,2,8.287606433,0.333333333,0.2,2.895890411
0,0,1989,76,1,1,0,0.582156711,0.791666667,6.03,5.720833333,0.25,0.083333333,0.041666667,2,8.287606433,0.25,0.142857143,2.895890411
0,0,1989,89,1,1,0,0.816877637,0.941176471,7.5,8.241176471,0,0.176470588,0.529411765,0,13.51851852,0.176470588,0,1.257534247
0,145,1989,70,0,1,0,0.576904724,0.869565217,6.13,6.069565217,0.347826087,0.173913043,0,1,8.940362087,0.130434783,0.095238095,2.57260274
0,117,1989,70,0,1,0,0.743452125,1,6.47,8.384210526,0,0.105263158,0.368421053,0,11.89536878,0.315789474,0,1.597260274
0,109,1989,77,1,1,0,0.743038807,0.71875,5.540909091,5.43125,0.25,0.25,0,1,7.415873016,0.25,0.185185185,4.315068493
0,33,1989,63,1,1,0,0.492515909,0.111111111,1.634117647,1.677777778,0.037037037,0.037037037,0,3,8.302443134,0.037037037,0.5,3.252054795
0,92,1989,71,1,1,0,0.38595127,0.4375,6.2,4.0375,0.1875,0.25,0,1,9.068322981,0.375,0.142857143,1.764383562
0,198,1989,77,1,1,0,0.955998907,1,6.77,8.682352941,0,0.235294118,0.411764706,0,13.51851852,0,0,1.257534247
0,145,1989,68,1,1,0,0.649380887,0.866666667,6.7,6.7,0.1,0.366666667,0.033333333,2,10.34971645,0.1,0.111111111,2.898630137
0,65,1989,66,0,1,0,0.928404061,1,6.83,8.217647059,0.058823529,0.235294118,0.352941176,0,13.51851852,0,0,1.257534247
0,52,1988,74,1,1,0,0.715998417,0.333333333,6.513793103,3.404761905,0.19047619,0.047619048,0,4,18.22829964,0.261904762,0.909090909,2.304109589
0,117,1989,64,1,1,0,0.858719304,0.62745098,3.971929825,5.460784314,0.352941176,0.156862745,0,2,15.48668885,0.470588235,0.457142857,3.293150685
0,111,1989,73,1,1,0,0.64013267,0.5,5.6,3.75,0.5,0,0,0,15.53191489,0.25,0,0.257534247
0,93,1989,71,1,1,0,0.58407761,0.642857143,6.03,4.735714286,0.214285714,0.142857143,0.035714286,1,5.757746479,0.321428571,0.12,4.863013699
0,41,1988,71,1,1,0,0.757739594,0.692307692,7.9,5.458974359,0.230769231,0.230769231,0.025641026,2,13.29131653,0.153846154,0.147058824,2.934246575
0,41,1989,78,1,1,0,0.839039927,0.644444444,6,5.142222222,0.4,0.133333333,0,4,13.05643879,0.288888889,0.363636364,3.446575342
0,55,1989,70,1,1,0,0.82433129,0.588235294,5,5.176470588,0.294117647,0.058823529,0,2,13.0539972,0.294117647,0.416666667,3.906849315
0,316,1989,98,1,1,0,0.623373174,1,6,7.527777778,0.111111111,0.222222222,0.111111111,0,14.31372549,0,0,1.257534247
